StockCode,Description,CustomerID,Country,UnitPrice,Quantity
84375,SET OF 20 KIDS COOKIE CUTTERS,14088.0,United Kingdom,1.85,60.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14092.0,United Kingdom,2.1,6.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14130.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14257.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14307.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14524.0,United Kingdom,2.1,6.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14587.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14646.0,Netherlands,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14796.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14800.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,14911.0,EIRE,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15179.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15281.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15298.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15464.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15498.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15640.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15719.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15727.0,United Kingdom,2.1,6.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15738.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15827.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15955.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,15998.0,United Kingdom,2.1,4.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16059.0,United Kingdom,2.1,3.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16191.0,United Kingdom,2.1,24.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16553.0,United Kingdom,2.1,36.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16655.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16676.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16714.0,United Kingdom,2.1,6.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16726.0,United Kingdom,2.1,1.0
84375,SET OF 20 KIDS COOKIE CUTTERS,16954.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17017.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17180.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17227.0,United Kingdom,2.1,19.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17238.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17284.0,United Kingdom,2.1,3.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17340.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17364.0,United Kingdom,2.1,3.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17365.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17674.0,United Kingdom,2.1,24.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17735.0,United Kingdom,2.1,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17769.0,United Kingdom,2.1,4.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17796.0,United Kingdom,2.1,2.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17799.0,United Kingdom,2.1,3.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17954.0,United Kingdom,2.1,1.0
84375,SET OF 20 KIDS COOKIE CUTTERS,17965.0,United Kingdom,2.1,4.0
84375,SET OF 20 KIDS COOKIE CUTTERS,18065.0,United Kingdom,1.95,12.0
84375,SET OF 20 KIDS COOKIE CUTTERS,18136.0,United Kingdom,2.1,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,12356.0,Portugal,1.25,48.0
84378,SET OF 3 HEART COOKIE CUTTERS,12484.0,Spain,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,12490.0,France,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,12577.0,France,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,12578.0,Italy,1.25,24.0
84378,SET OF 3 HEART COOKIE CUTTERS,12726.0,France,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,12766.0,Portugal,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,12853.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,12854.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,12872.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,13002.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13030.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,13049.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13069.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,13081.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13089.0,United Kingdom,1.25,24.0
84378,SET OF 3 HEART COOKIE CUTTERS,13168.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,13187.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,13209.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,13230.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,13246.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,13280.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,13328.0,United Kingdom,1.25,24.0
84378,SET OF 3 HEART COOKIE CUTTERS,13451.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,13458.0,United Kingdom,1.25,36.0
84378,SET OF 3 HEART COOKIE CUTTERS,13611.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13758.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13798.0,United Kingdom,1.06,144.0
84378,SET OF 3 HEART COOKIE CUTTERS,13862.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13982.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,13983.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14049.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,14085.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,14088.0,United Kingdom,1.06,72.0
84378,SET OF 3 HEART COOKIE CUTTERS,14130.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,14257.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14307.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14334.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14404.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,14487.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,14514.0,United Kingdom,1.25,5.0
84378,SET OF 3 HEART COOKIE CUTTERS,14572.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,14606.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,14646.0,Netherlands,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14657.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,14672.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,14701.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,14709.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,14729.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,14796.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,14901.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,14911.0,EIRE,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15002.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15023.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,15213.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15290.0,United Kingdom,1.25,48.0
84378,SET OF 3 HEART COOKIE CUTTERS,15311.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,15379.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15464.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,15498.0,United Kingdom,1.25,44.0
84378,SET OF 3 HEART COOKIE CUTTERS,15518.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15640.0,United Kingdom,1.25,24.0
84378,SET OF 3 HEART COOKIE CUTTERS,15696.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,15719.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,15867.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,15880.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,15910.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,16033.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,16206.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,16218.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,16255.0,United Kingdom,1.25,14.0
84378,SET OF 3 HEART COOKIE CUTTERS,16353.0,United Kingdom,1.25,36.0
84378,SET OF 3 HEART COOKIE CUTTERS,16395.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,16409.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,16493.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,16553.0,United Kingdom,1.25,36.0
84378,SET OF 3 HEART COOKIE CUTTERS,16618.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,16655.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,16714.0,United Kingdom,1.25,10.0
84378,SET OF 3 HEART COOKIE CUTTERS,16726.0,United Kingdom,1.25,5.0
84378,SET OF 3 HEART COOKIE CUTTERS,16805.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,16833.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,16875.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17188.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17284.0,United Kingdom,1.25,3.0
84378,SET OF 3 HEART COOKIE CUTTERS,17338.0,United Kingdom,1.25,5.0
84378,SET OF 3 HEART COOKIE CUTTERS,17341.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,17364.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,17406.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17569.0,United Kingdom,1.25,5.0
84378,SET OF 3 HEART COOKIE CUTTERS,17602.0,United Kingdom,1.25,4.0
84378,SET OF 3 HEART COOKIE CUTTERS,17629.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17690.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17735.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,17796.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,17861.0,United Kingdom,1.25,5.0
84378,SET OF 3 HEART COOKIE CUTTERS,17954.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,17965.0,United Kingdom,1.25,6.0
84378,SET OF 3 HEART COOKIE CUTTERS,18116.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,18118.0,United Kingdom,1.25,1.0
84378,SET OF 3 HEART COOKIE CUTTERS,18156.0,United Kingdom,1.25,2.0
84378,SET OF 3 HEART COOKIE CUTTERS,18161.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,18176.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,18179.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,18223.0,United Kingdom,1.25,24.0
84378,SET OF 3 HEART COOKIE CUTTERS,18260.0,United Kingdom,1.25,12.0
84378,SET OF 3 HEART COOKIE CUTTERS,18283.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12356.0,Portugal,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12480.0,Germany,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12484.0,Spain,1.25,4.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12574.0,France,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12578.0,Italy,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12726.0,France,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12766.0,Portugal,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12853.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12854.0,United Kingdom,1.25,3.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,13050.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,13089.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,13168.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,13187.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,13798.0,United Kingdom,1.06,144.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14049.0,United Kingdom,1.25,3.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14257.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14334.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14646.0,Netherlands,1.25,48.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14657.0,United Kingdom,1.25,3.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14796.0,United Kingdom,1.25,5.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14901.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14911.0,EIRE,1.06,144.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14911.0,EIRE,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15002.0,United Kingdom,1.25,6.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15290.0,United Kingdom,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15358.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15464.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15514.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15640.0,United Kingdom,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15867.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15910.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16191.0,United Kingdom,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16218.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16387.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16553.0,United Kingdom,1.25,36.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16618.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16655.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16726.0,United Kingdom,1.25,5.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16805.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,16916.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17094.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17180.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17227.0,United Kingdom,1.25,9.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17238.0,United Kingdom,1.25,4.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17284.0,United Kingdom,1.25,3.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17315.0,United Kingdom,1.25,4.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17341.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17364.0,United Kingdom,1.25,3.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17372.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17491.0,United Kingdom,1.25,24.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17690.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17735.0,United Kingdom,1.25,12.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17954.0,United Kingdom,1.25,1.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,17965.0,United Kingdom,1.25,4.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,18116.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,18118.0,United Kingdom,1.25,2.0
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,18283.0,United Kingdom,1.25,1.0
84388,WISE MAN STAR SHAPE EGG PAN,13173.0,United Kingdom,1.65,1.0
84388,WISE MAN STAR SHAPE EGG PAN,14723.0,United Kingdom,1.65,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,13174.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,13187.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,13230.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,13593.0,United Kingdom,3.25,4.0
84406B,CREAM CUPID HEARTS COAT HANGER,13599.0,United Kingdom,2.75,32.0
84406B,CREAM CUPID HEARTS COAT HANGER,13782.0,United Kingdom,3.25,2.0
84406B,CREAM CUPID HEARTS COAT HANGER,13874.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,14161.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,14298.0,United Kingdom,2.75,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,14329.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,14505.0,United Kingdom,3.25,7.0
84406B,CREAM CUPID HEARTS COAT HANGER,15005.0,United Kingdom,3.25,2.0
84406B,CREAM CUPID HEARTS COAT HANGER,15023.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,15039.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,15044.0,United Kingdom,3.25,6.0
84406B,CREAM CUPID HEARTS COAT HANGER,15291.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,15426.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,15498.0,United Kingdom,3.25,9.0
84406B,CREAM CUPID HEARTS COAT HANGER,15547.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,15555.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,15708.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,15727.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,15808.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,15856.0,United Kingdom,2.75,32.0
84406B,CREAM CUPID HEARTS COAT HANGER,16244.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,16350.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,16634.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,16904.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,17082.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17191.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17213.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17287.0,United Kingdom,3.25,1.0
84406B,CREAM CUPID HEARTS COAT HANGER,17406.0,United Kingdom,2.75,32.0
84406B,CREAM CUPID HEARTS COAT HANGER,17419.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17450.0,United Kingdom,3.44,32.0
84406B,CREAM CUPID HEARTS COAT HANGER,17609.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,17629.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17730.0,United Kingdom,3.25,8.0
84406B,CREAM CUPID HEARTS COAT HANGER,17812.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,17841.0,United Kingdom,3.25,3.0
84406B,CREAM CUPID HEARTS COAT HANGER,17850.0,United Kingdom,2.75,108.0
84406B,CREAM CUPID HEARTS COAT HANGER,17858.0,United Kingdom,3.25,24.0
84415B,BLUE FLOCK CUSHION COVER,15311.0,United Kingdom,3.75,2.0
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,14224.0,United Kingdom,0.85,1.0
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,14541.0,United Kingdom,0.85,2.0
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,17609.0,United Kingdom,0.85,2.0
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,18245.0,United Kingdom,0.85,12.0
84459A,PINK METAL CHICKEN HEART,13168.0,United Kingdom,1.49,3.0
84459A,PINK METAL CHICKEN HEART,13659.0,United Kingdom,1.49,12.0
84459A,PINK METAL CHICKEN HEART,14646.0,Netherlands,1.25,192.0
84459A,PINK METAL CHICKEN HEART,14657.0,United Kingdom,1.49,3.0
84459A,PINK METAL CHICKEN HEART,15498.0,United Kingdom,1.49,13.0
84459A,PINK METAL CHICKEN HEART,15820.0,United Kingdom,1.49,12.0
84459A,PINK METAL CHICKEN HEART,17609.0,United Kingdom,1.49,2.0
84459A,PINK METAL CHICKEN HEART,17811.0,United Kingdom,1.49,1.0
84459A,PINK METAL CHICKEN HEART,18109.0,United Kingdom,1.49,2.0
84459B,YELLOW METAL CHICKEN HEART,12748.0,United Kingdom,1.49,2.0
84459B,YELLOW METAL CHICKEN HEART,13168.0,United Kingdom,1.49,6.0
84459B,YELLOW METAL CHICKEN HEART,13659.0,United Kingdom,1.49,12.0
84459B,YELLOW METAL CHICKEN HEART,13782.0,United Kingdom,1.49,1.0
84459B,YELLOW METAL CHICKEN HEART,14114.0,United Kingdom,1.49,12.0
84459B,YELLOW METAL CHICKEN HEART,14646.0,Netherlands,1.25,192.0
84459B,YELLOW METAL CHICKEN HEART,14657.0,United Kingdom,1.49,3.0
84459B,YELLOW METAL CHICKEN HEART,14659.0,United Kingdom,1.49,5.0
84459B,YELLOW METAL CHICKEN HEART,15464.0,United Kingdom,1.49,3.0
84459B,YELLOW METAL CHICKEN HEART,16033.0,United Kingdom,1.49,2.0
84459B,YELLOW METAL CHICKEN HEART,17609.0,United Kingdom,1.49,4.0
84459B,YELLOW METAL CHICKEN HEART,17811.0,United Kingdom,1.49,1.0
84459B,YELLOW METAL CHICKEN HEART,18109.0,United Kingdom,1.49,2.0
84459B,YELLOW METAL CHICKEN HEART,18212.0,United Kingdom,1.49,12.0
84461,12 PINK HEN+CHICKS IN BASKET,17609.0,United Kingdom,2.55,1.0
84462,3 PINK HEN+CHICKS IN BASKET,12841.0,United Kingdom,1.25,3.0
84462,3 PINK HEN+CHICKS IN BASKET,17609.0,United Kingdom,1.25,2.0
84497,BUTTONS AND STRIPES NOTEBOOK,14215.0,United Kingdom,3.75,6.0
84497,BUTTONS AND STRIPES NOTEBOOK,16016.0,United Kingdom,3.75,2.0
84497,BUTTONS AND STRIPES NOTEBOOK,17897.0,United Kingdom,3.75,1.0
84499,BLACK FLOWER CANDLE PLATE,14606.0,United Kingdom,0.85,6.0
84499,BLACK FLOWER CANDLE PLATE,17961.0,United Kingdom,0.85,1.0
84507B,STRIPES DESIGN MONKEY DOLL,15005.0,United Kingdom,2.55,3.0
84507B,STRIPES DESIGN MONKEY DOLL,17611.0,United Kingdom,2.55,1.0
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,14669.0,United Kingdom,2.55,2.0
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,15005.0,United Kingdom,2.55,3.0
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,16719.0,United Kingdom,2.55,1.0
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,17841.0,United Kingdom,2.55,2.0
84508A,CAMOUFLAGE DESIGN TEDDY,14976.0,United Kingdom,2.55,1.0
84508A,CAMOUFLAGE DESIGN TEDDY,15005.0,United Kingdom,2.55,1.0
84508A,CAMOUFLAGE DESIGN TEDDY,16656.0,United Kingdom,2.1,96.0
84508A,CAMOUFLAGE DESIGN TEDDY,17841.0,United Kingdom,2.55,2.0
84508A,CAMOUFLAGE DESIGN TEDDY,17999.0,United Kingdom,2.55,1.0
84508B,STRIPES DESIGN TEDDY,14669.0,United Kingdom,2.55,2.0
84508B,STRIPES DESIGN TEDDY,14813.0,United Kingdom,2.55,2.0
84508B,STRIPES DESIGN TEDDY,15426.0,United Kingdom,2.55,1.0
